user,hashtag,tweet_id,date
reedNews3LV,USMilitary,963376072191500288,Tue Feb 13 11:35:28 +0000 2018
reedNews3LV,BestofUS,963376072191500288,Tue Feb 13 11:35:28 +0000 2018
reedNews3LV,OLYMPICS,963376072191500288,Tue Feb 13 11:35:28 +0000 2018
reedNews3LV,USMilitary,963375663741681664,Tue Feb 13 11:33:51 +0000 2018
reedNews3LV,BestofUS,963375663741681664,Tue Feb 13 11:33:51 +0000 2018
reedNews3LV,OLYMPICS,963375663741681664,Tue Feb 13 11:33:51 +0000 2018
And_theBTS,iHeartAwards,963375560364732417,Tue Feb 13 11:33:26 +0000 2018
And_theBTS,BTSARMY,963375560364732417,Tue Feb 13 11:33:26 +0000 2018
And_theBTS,BestFanArmy,963375560364732417,Tue Feb 13 11:33:26 +0000 2018
Paris2024,PyeongChang2018,963375261604495362,Tue Feb 13 11:32:15 +0000 2018
ic_jt_,アイカレ,963375207904837632,Tue Feb 13 11:32:02 +0000 2018
reedNews3LV,WinterGames,963374768236904448,Tue Feb 13 11:30:18 +0000 2018
reedNews3LV,Olympics,963374768236904448,Tue Feb 13 11:30:18 +0000 2018
reedNews3LV,BestofUS,963374768236904448,Tue Feb 13 11:30:18 +0000 2018
TonyESTANGUET,PyeongChang,963374149874823168,Tue Feb 13 11:27:50 +0000 2018
TonyESTANGUET,Pinturault,963374149874823168,Tue Feb 13 11:27:50 +0000 2018
TonyESTANGUET,MuffatJeandet,963374149874823168,Tue Feb 13 11:27:50 +0000 2018
hynkyun0309,더보이즈_트친소,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,맞팔,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,선팔,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,환영,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,인용알티,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,흔적,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
usskiteam,teamusa,963374018622640133,Tue Feb 13 11:27:19 +0000 2018
VikKjell,Pyeongyang2018,963373922447122433,Tue Feb 13 11:26:56 +0000 2018
VikKjell,TeamGB,963373922447122433,Tue Feb 13 11:26:56 +0000 2018
VikKjell,WeAreTheGreat,963373922447122433,Tue Feb 13 11:26:56 +0000 2018
JeromeLymann,swissolympicteam,963373696613322752,Tue Feb 13 11:26:02 +0000 2018
koivukangas,chefenläserdinatweets,963373624034967552,Tue Feb 13 11:25:45 +0000 2018
BrigitteMarcoux,rces,963373452525649920,Tue Feb 13 11:25:04 +0000 2018
BrassardJaime,amnewsers,963373279892332544,Tue Feb 13 11:24:23 +0000 2018
TeamCanada,curling,963373101881765888,Tue Feb 13 11:23:40 +0000 2018
TeamCanada,gold,963373101881765888,Tue Feb 13 11:23:40 +0000 2018
TeamCanada,PyeongChang2018,963373101881765888,Tue Feb 13 11:23:40 +0000 2018
Paris2024,Pocog,963372959610974208,Tue Feb 13 11:23:06 +0000 2018
Paris2024,PyeongChang2018,963372959610974208,Tue Feb 13 11:23:06 +0000 2018
sangho_yi,보쌈,963372957329428480,Tue Feb 13 11:23:06 +0000 2018
sangho_yi,막국수,963372957329428480,Tue Feb 13 11:23:06 +0000 2018
MartinBureau1,afpphoto,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
MartinBureau1,nikon,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
MartinBureau1,nikonD5,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
MartinBureau1,Pyeongchang2018,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
MartinBureau1,olympics,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
MartinBureau1,winterolympics,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
ic_jt_,アイカレ,963372474967601152,Tue Feb 13 11:21:11 +0000 2018
debiedwarditv,TeamGB,963372038168743936,Tue Feb 13 11:19:27 +0000 2018
debiedwarditv,pyeongchangOlympics2018,963372038168743936,Tue Feb 13 11:19:27 +0000 2018
VivianBKim,PyeongChang2018,963370911582756864,Tue Feb 13 11:14:58 +0000 2018
VivianBKim,TeamUSA,963370911582756864,Tue Feb 13 11:14:58 +0000 2018
StJoergensen,pyeongchang2018,963370462699962368,Tue Feb 13 11:13:11 +0000 2018
TeamCanada,speedskating,963369105305694209,Tue Feb 13 11:07:47 +0000 2018
TeamCanada,TeamCanada,963369105305694209,Tue Feb 13 11:07:47 +0000 2018
melihbayramdede,PyeongChang2018,963368984216260608,Tue Feb 13 11:07:19 +0000 2018
melihbayramdede,Olympics,963368984216260608,Tue Feb 13 11:07:19 +0000 2018
Steve_Dao,MosBros,963368873612410880,Tue Feb 13 11:06:52 +0000 2018
Steve_Dao,PyeongChang2018,963368873612410880,Tue Feb 13 11:06:52 +0000 2018
Steve_Dao,Olympics,963368873612410880,Tue Feb 13 11:06:52 +0000 2018
worldcurling,gold,963368576970207232,Tue Feb 13 11:05:41 +0000 2018
Daydrim_ing,데이식스벚꽃스캔들,963368478295015424,Tue Feb 13 11:05:18 +0000 2018
Daydrim_ing,데이식스교환,963368478295015424,Tue Feb 13 11:05:18 +0000 2018
Daydrim_ing,데이식스,963368478295015424,Tue Feb 13 11:05:18 +0000 2018
hihellolemon,데이식스벚꽃스캔들,963367457804009472,Tue Feb 13 11:01:15 +0000 2018
hihellolemon,데이식스교환,963367457804009472,Tue Feb 13 11:01:15 +0000 2018
hihellolemon,데이식스,963367457804009472,Tue Feb 13 11:01:15 +0000 2018
G_Elwood,PyeongChang2018,963366950888976385,Tue Feb 13 10:59:14 +0000 2018
stefanorizzato,mixedzone,963366770991083520,Tue Feb 13 10:58:31 +0000 2018
stefanorizzato,snow,963366770991083520,Tue Feb 13 10:58:31 +0000 2018
stefanorizzato,crosscountry,963366770991083520,Tue Feb 13 10:58:31 +0000 2018
stefanorizzato,PyeongChang2018,963366770991083520,Tue Feb 13 10:58:31 +0000 2018
stefanorizzato,mixedzone,963366685746089985,Tue Feb 13 10:58:11 +0000 2018
stefanorizzato,snow,963366685746089985,Tue Feb 13 10:58:11 +0000 2018
stefanorizzato,crosscountry,963366685746089985,Tue Feb 13 10:58:11 +0000 2018
stefanorizzato,PyeongChang2018,963366685746089985,Tue Feb 13 10:58:11 +0000 2018
day6thekings,데이식스벚꽃스캔들,963366644448772096,Tue Feb 13 10:58:01 +0000 2018
